ItemID,InvoiceID,BatchID,QuantitySold,PriceAtSale,LineTotal
ITM003172,INV01260,BAT04875,3,45.28,135.84
ITM003173,INV01260,BAT04554,5,337.85,1689.25
ITM003174,INV01260,BAT00664,5,208.81,1044.05
ITM003175,INV01260,BAT04792,4,565.24,2260.96
ITM003176,INV01261,BAT05476,1,970.3,970.3
ITM003177,INV01261,BAT03276,5,903.15,4515.75
ITM003178,INV01261,BAT05357,5,604.91,3024.55
ITM003179,INV01262,BAT00490,2,963.79,1927.58
ITM003180,INV01262,BAT01183,5,22.52,112.6
ITM003181,INV01263,BAT01041,2,78.95,157.9
ITM003182,INV01263,BAT04003,2,145.79,291.58
ITM003183,INV01263,BAT05461,3,408.3,1224.9
ITM003184,INV01263,BAT05812,5,244.07,1220.35
ITM003185,INV01264,BAT02341,5,314.91,1574.55
ITM003186,INV01265,BAT03184,1,931.05,931.05
ITM003187,INV01265,BAT02646,5,326.54,1632.7
ITM003188,INV01265,BAT01274,4,1034.16,4136.64
ITM003189,INV01266,BAT01704,1,266.37,266.37
ITM003190,INV01267,BAT00481,4,19.11,76.44
ITM003191,INV01267,BAT03338,1,139.6,139.6
ITM003192,INV01268,BAT01644,4,327.05,1308.2
ITM003193,INV01268,BAT02737,3,234.4,703.2
ITM003194,INV01268,BAT00602,3,1011.24,3033.72
ITM003195,INV01269,BAT05958,3,1003.36,3010.08
ITM003196,INV01270,BAT02027,4,625.28,2501.12
ITM003197,INV01270,BAT04871,5,669.02,3345.1
ITM003198,INV01271,BAT05585,2,781.78,1563.56
ITM003199,INV01271,BAT01110,2,947.93,1895.86
ITM003200,INV01271,BAT02013,2,389.28,778.56
ITM003201,INV01271,BAT02933,3,323.62,970.86
ITM003202,INV01272,BAT00038,5,420.05,2100.25
ITM003203,INV01272,BAT05374,4,1016.92,4067.68
ITM003204,INV01272,BAT05287,5,256.45,1282.25
ITM003205,INV01273,BAT01974,5,93.33,466.65
ITM003206,INV01273,BAT00837,1,168.36,168.36
ITM003207,INV01273,BAT01986,1,842.66,842.66
ITM003208,INV01274,BAT05094,4,387.15,1548.6
ITM003209,INV01275,BAT05649,5,579.22,2896.1
ITM003210,INV01275,BAT03892,3,841.06,2523.18
ITM003211,INV01276,BAT03880,4,317.07,1268.28
ITM003212,INV01276,BAT02997,2,994.74,1989.48
ITM003213,INV01276,BAT00251,2,748.75,1497.5
ITM003214,INV01277,BAT02286,4,710.04,2840.16
ITM003215,INV01278,BAT03636,2,676.79,1353.58
ITM003216,INV01278,BAT02273,5,717.93,3589.65
ITM003217,INV01279,BAT00259,2,184.83,369.66
ITM003218,INV01280,BAT00760,2,490.86,981.72
ITM003219,INV01280,BAT04799,4,635.98,2543.92
ITM003220,INV01280,BAT03436,4,129.7,518.8
ITM003221,INV01280,BAT00152,1,314.94,314.94
ITM003222,INV01281,BAT01337,5,754.07,3770.35
ITM003223,INV01281,BAT05540,5,962.37,4811.85
ITM003224,INV01281,BAT04495,5,618.35,3091.75
ITM003225,INV01281,BAT01094,3,988.71,2966.13
ITM003226,INV01282,BAT03338,2,139.6,279.2
ITM003227,INV01282,BAT01095,1,183.81,183.81
ITM003228,INV01282,BAT01882,3,367.1,1101.3
ITM003229,INV01282,BAT00717,5,241.33,1206.65
ITM003230,INV01283,BAT03659,1,900.17,900.17
ITM003231,INV01283,BAT01116,3,902.77,2708.31
ITM003232,INV01283,BAT04337,2,670.61,1341.22
ITM003233,INV01284,BAT00883,5,28.13,140.65
ITM003234,INV01284,BAT01630,2,467.47,934.94
ITM003235,INV01284,BAT00415,1,851.5,851.5
ITM003236,INV01284,BAT05101,4,89.08,356.32
ITM003237,INV01285,BAT02507,4,983.06,3932.24
ITM003238,INV01285,BAT03807,4,852.86,3411.44
ITM003239,INV01286,BAT00288,2,903.79,1807.58
ITM003240,INV01286,BAT05433,1,585.94,585.94
ITM003241,INV01287,BAT02933,5,323.62,1618.1
ITM003242,INV01287,BAT05988,3,967.11,2901.33
ITM003243,INV01287,BAT05997,4,767.81,3071.24
ITM003244,INV01287,BAT03147,1,1015.08,1015.08
ITM003245,INV01288,BAT03054,5,79.12,395.6
ITM003246,INV01288,BAT05900,3,720.22,2160.66
ITM003247,INV01288,BAT02110,1,211.64,211.64
ITM003248,INV01288,BAT01124,2,405.02,810.04
ITM003249,INV01289,BAT02186,2,34.13,68.26
ITM003250,INV01289,BAT05624,5,78.95,394.75
ITM003251,INV01289,BAT02036,4,390.18,1560.72
ITM003252,INV01290,BAT03292,5,533.72,2668.6
ITM003253,INV01290,BAT03210,5,315.31,1576.55
ITM003254,INV01290,BAT04709,3,161.16,483.48
ITM003255,INV01290,BAT03009,2,775.13,1550.26
ITM003256,INV01291,BAT04674,2,237.96,475.92
ITM003257,INV01292,BAT01312,2,501.93,1003.86
ITM003258,INV01292,BAT04108,1,513.24,513.24
ITM003259,INV01292,BAT02552,4,287.35,1149.4
ITM003260,INV01292,BAT04887,1,141.19,141.19
ITM003261,INV01293,BAT05176,2,195.97,391.94
ITM003262,INV01293,BAT04683,1,673.77,673.77
ITM003263,INV01294,BAT01982,3,866.01,2598.03
ITM003264,INV01294,BAT01023,3,290.62,871.86
ITM003265,INV01294,BAT01051,2,311.8,623.6
ITM003266,INV01294,BAT04944,5,77.21,386.05
ITM003267,INV01295,BAT03164,5,455.24,2276.2
ITM003268,INV01296,BAT04733,5,943.36,4716.8
ITM003269,INV01296,BAT05951,3,588.78,1766.34
ITM003270,INV01297,BAT05033,3,271.34,814.02
ITM003271,INV01297,BAT04771,1,266.43,266.43
ITM003272,INV01298,BAT00381,1,892.08,892.08
ITM003273,INV01298,BAT02041,4,1024.89,4099.56
ITM003274,INV01298,BAT04728,2,928.02,1856.04
ITM003275,INV01299,BAT00321,1,869.05,869.05
ITM003276,INV01300,BAT01557,1,805.33,805.33
ITM003277,INV01300,BAT03228,1,882.54,882.54
ITM003278,INV01300,BAT02307,2,921.69,1843.38
ITM003279,INV01301,BAT01471,3,369.34,1108.02
ITM003280,INV01301,BAT00450,5,233.3,1166.5
ITM003281,INV01302,BAT03850,2,331.29,662.58
ITM003282,INV01302,BAT05566,1,53.61,53.61
ITM003283,INV01302,BAT04598,1,736.08,736.08
ITM003284,INV01302,BAT05426,1,615.5,615.5
ITM003285,INV01303,BAT00134,5,776.22,3881.1
ITM003286,INV01304,BAT04329,1,653.41,653.41
ITM003287,INV01304,BAT03666,5,839.43,4197.15
ITM003288,INV01304,BAT02238,4,23.84,95.36
ITM003289,INV01305,BAT04274,3,443.38,1330.14
ITM003290,INV01305,BAT02145,4,990.62,3962.48
ITM003291,INV01305,BAT04856,2,602.43,1204.86
ITM003292,INV01306,BAT00962,1,932.41,932.41
ITM003293,INV01306,BAT04603,5,459.52,2297.6
ITM003294,INV01306,BAT04961,3,1071.28,3213.84
ITM003295,INV01307,BAT05983,2,438.43,876.86
ITM003296,INV01307,BAT00609,4,927.61,3710.44
ITM003297,INV01308,BAT05065,2,674.41,1348.82
ITM003298,INV01308,BAT00066,2,197.07,394.14
ITM003299,INV01308,BAT04673,2,193.81,387.62
ITM003300,INV01308,BAT02703,4,732.73,2930.92
ITM003301,INV01309,BAT04298,3,842.65,2527.95
ITM003302,INV01309,BAT00920,4,832.36,3329.44
ITM003303,INV01310,BAT04812,5,309.59,1547.95
ITM003304,INV01310,BAT02260,1,164.51,164.51
ITM003305,INV01310,BAT00879,2,864.89,1729.78
ITM003306,INV01310,BAT03167,5,67.87,339.35
ITM003307,INV01311,BAT02152,2,671.13,1342.26
ITM003308,INV01312,BAT02389,2,818.14,1636.28
ITM003309,INV01312,BAT01183,3,22.52,67.56
ITM003310,INV01312,BAT04778,2,884.18,1768.36
ITM003311,INV01313,BAT02791,4,917.3,3669.2
ITM003312,INV01313,BAT05395,5,592.48,2962.4
ITM003313,INV01313,BAT02348,1,889.54,889.54
ITM003314,INV01313,BAT03680,3,976.55,2929.65
ITM003315,INV01314,BAT00311,5,352.51,1762.55
ITM003316,INV01314,BAT03309,4,154.94,619.76
ITM003317,INV01314,BAT03903,2,95.38,190.76
ITM003318,INV01314,BAT02866,3,981.58,2944.74
ITM003319,INV01315,BAT04964,5,375.28,1876.4
ITM003320,INV01315,BAT03319,1,780.21,780.21
ITM003321,INV01315,BAT04083,5,228.7,1143.5
ITM003322,INV01315,BAT02152,5,671.13,3355.65
ITM003323,INV01316,BAT01172,3,749.12,2247.36
ITM003324,INV01316,BAT05739,3,615.32,1845.96
ITM003325,INV01316,BAT00706,3,554.35,1663.05
ITM003326,INV01317,BAT02737,2,234.4,468.8
ITM003327,INV01318,BAT01835,3,83.62,250.86
ITM003328,INV01319,BAT00116,2,970.0,1940.0
ITM003329,INV01320,BAT02351,3,733.77,2201.31
ITM003330,INV01320,BAT05105,5,12.66,63.3
ITM003331,INV01320,BAT04868,1,202.27,202.27
ITM003332,INV01320,BAT02654,2,383.69,767.38
ITM003333,INV01321,BAT02722,2,297.0,594.0
ITM003334,INV01321,BAT01515,5,50.52,252.6
ITM003335,INV01321,BAT04241,5,519.47,2597.35
ITM003336,INV01322,BAT00629,1,563.29,563.29
ITM003337,INV01322,BAT01635,4,319.71,1278.84
ITM003338,INV01322,BAT04620,5,679.35,3396.75
ITM003339,INV01322,BAT05852,2,574.98,1149.96
ITM003340,INV01323,BAT05113,2,519.47,1038.94
ITM003341,INV01323,BAT01721,4,762.15,3048.6
ITM003342,INV01324,BAT00633,4,591.59,2366.36
ITM003343,INV01324,BAT04439,2,322.92,645.84
ITM003344,INV01324,BAT00920,4,832.36,3329.44
ITM003345,INV01324,BAT04693,5,121.96,609.8
ITM003346,INV01325,BAT05521,5,773.84,3869.2
ITM003347,INV01325,BAT02909,2,402.78,805.56
ITM003348,INV01325,BAT01125,5,847.54,4237.7
ITM003349,INV01325,BAT04208,3,736.89,2210.67
ITM003350,INV01326,BAT02821,4,602.02,2408.08
ITM003351,INV01327,BAT04985,2,608.27,1216.54
ITM003352,INV01327,BAT02517,4,840.07,3360.28
ITM003353,INV01327,BAT00287,2,904.95,1809.9
ITM003354,INV01328,BAT01952,2,448.18,896.36
ITM003355,INV01328,BAT01329,4,246.03,984.12
ITM003356,INV01328,BAT04406,3,590.57,1771.71
ITM003357,INV01329,BAT00851,1,607.7,607.7
ITM003358,INV01329,BAT03167,1,67.87,67.87
ITM003359,INV01330,BAT02109,4,783.41,3133.64
ITM003360,INV01331,BAT03434,2,764.75,1529.5
ITM003361,INV01331,BAT01081,2,116.62,233.24
ITM003362,INV01332,BAT05770,1,468.85,468.85
ITM003363,INV01333,BAT04553,3,207.92,623.76
ITM003364,INV01333,BAT05562,5,409.9,2049.5
ITM003365,INV01333,BAT02766,1,860.88,860.88
ITM003366,INV01333,BAT05246,5,193.44,967.2
ITM003367,INV01334,BAT00544,2,958.91,1917.82
ITM003368,INV01334,BAT03850,1,331.29,331.29
ITM003369,INV01334,BAT00591,3,253.82,761.46
ITM003370,INV01335,BAT03663,4,622.2,2488.8
ITM003371,INV01336,BAT04298,3,842.65,2527.95
ITM003372,INV01336,BAT03756,1,80.17,80.17
ITM003373,INV01336,BAT05923,4,347.57,1390.28
ITM003374,INV01337,BAT05897,4,267.12,1068.48
ITM003375,INV01337,BAT03973,4,869.26,3477.04
ITM003376,INV01337,BAT00934,1,790.27,790.27
ITM003377,INV01338,BAT00998,4,573.86,2295.44
ITM003378,INV01339,BAT02945,5,220.15,1100.75
ITM003379,INV01339,BAT03849,2,349.6,699.2
ITM003380,INV01339,BAT01134,2,554.98,1109.96
ITM003381,INV01340,BAT05462,1,815.81,815.81
ITM003382,INV01340,BAT04622,1,379.66,379.66
ITM003383,INV01340,BAT01016,1,691.25,691.25
ITM003384,INV01341,BAT03292,3,533.72,1601.16
ITM003385,INV01341,BAT01604,2,612.66,1225.32
ITM003386,INV01342,BAT03799,4,606.02,2424.08
ITM003387,INV01343,BAT02782,5,127.82,639.1
ITM003388,INV01343,BAT01237,1,440.08,440.08
ITM003389,INV01344,BAT03645,2,687.05,1374.1
ITM003390,INV01344,BAT00708,3,259.17,777.51
ITM003391,INV01344,BAT00854,4,718.61,2874.44
ITM003392,INV01344,BAT01495,2,902.74,1805.48
ITM003393,INV01345,BAT00654,3,641.27,1923.81
ITM003394,INV01345,BAT04049,4,361.7,1446.8
ITM003395,INV01345,BAT01460,3,900.12,2700.36
ITM003396,INV01346,BAT03871,1,791.86,791.86
ITM003397,INV01347,BAT00305,2,911.84,1823.68
ITM003398,INV01347,BAT00239,2,769.18,1538.36
ITM003399,INV01348,BAT04903,4,288.42,1153.68
ITM003400,INV01348,BAT05533,2,621.71,1243.42
ITM003401,INV01349,BAT05652,3,70.98,212.94
ITM003402,INV01349,BAT04997,1,98.81,98.81
ITM003403,INV01349,BAT02782,3,127.82,383.46
ITM003404,INV01349,BAT03657,2,648.4,1296.8
ITM003405,INV01350,BAT02669,5,263.12,1315.6
ITM003406,INV01350,BAT01535,4,538.91,2155.64
ITM003407,INV01350,BAT04142,2,522.89,1045.78
ITM003408,INV01351,BAT03481,1,480.17,480.17
ITM003409,INV01351,BAT03277,1,358.79,358.79
ITM003410,INV01351,BAT01991,5,894.85,4474.25
ITM003411,INV01352,BAT02264,3,663.43,1990.29
ITM003412,INV01352,BAT04084,4,553.4,2213.6
ITM003413,INV01352,BAT01264,4,873.47,3493.88
ITM003414,INV01353,BAT04799,1,635.98,635.98
ITM003415,INV01353,BAT04517,3,494.2,1482.6
ITM003416,INV01353,BAT04506,2,380.55,761.1
ITM003417,INV01353,BAT05446,1,788.26,788.26
ITM003418,INV01354,BAT04649,3,784.46,2353.38
ITM003419,INV01355,BAT05720,4,1031.25,4125.0
ITM003420,INV01356,BAT04099,3,927.38,2782.14
ITM003421,INV01356,BAT00724,5,380.96,1904.8
ITM003422,INV01357,BAT05466,5,797.41,3987.05
ITM003423,INV01357,BAT02327,4,1019.13,4076.52
ITM003424,INV01357,BAT00620,5,953.24,4766.2
ITM003425,INV01358,BAT04238,2,76.94,153.88
ITM003426,INV01358,BAT03600,5,20.54,102.7
ITM003427,INV01359,BAT05929,3,868.74,2606.22
ITM003428,INV01360,BAT01590,5,39.69,198.45
ITM003429,INV01360,BAT01294,4,807.2,3228.8
ITM003430,INV01361,BAT01571,3,412.71,1238.13
ITM003431,INV01361,BAT02117,2,842.36,1684.72
ITM003432,INV01362,BAT01607,2,659.75,1319.5
ITM003433,INV01362,BAT04850,5,247.4,1237.0
ITM003434,INV01363,BAT04681,5,505.74,2528.7
ITM003435,INV01363,BAT03260,4,59.66,238.64
ITM003436,INV01364,BAT04546,2,358.52,717.04
ITM003437,INV01364,BAT01286,1,40.91,40.91
ITM003438,INV01364,BAT03894,2,755.76,1511.52
ITM003439,INV01365,BAT00535,5,114.65,573.25
ITM003440,INV01365,BAT05879,2,455.04,910.08
ITM003441,INV01366,BAT01324,1,947.34,947.34
ITM003442,INV01366,BAT02164,3,866.79,2600.37
ITM003443,INV01366,BAT03000,3,484.3,1452.9
ITM003444,INV01367,BAT03445,1,845.33,845.33
ITM003445,INV01367,BAT00926,1,297.76,297.76
ITM003446,INV01367,BAT04122,2,855.47,1710.94
ITM003447,INV01367,BAT04003,2,145.79,291.58
ITM003448,INV01368,BAT02707,3,955.91,2867.73
ITM003449,INV01369,BAT04438,5,1093.65,5468.25
ITM003450,INV01369,BAT00117,3,663.62,1990.86
ITM003451,INV01370,BAT02622,2,30.22,60.44
ITM003452,INV01370,BAT02691,3,142.98,428.94
ITM003453,INV01370,BAT05651,5,578.66,2893.3
ITM003454,INV01371,BAT04769,2,766.73,1533.46
ITM003455,INV01371,BAT05456,3,846.24,2538.72
ITM003456,INV01371,BAT04876,3,585.91,1757.73
ITM003457,INV01371,BAT04940,1,239.36,239.36
ITM003458,INV01372,BAT05768,5,925.04,4625.2
ITM003459,INV01372,BAT02026,4,844.78,3379.12
ITM003460,INV01372,BAT00351,2,317.77,635.54
ITM003461,INV01372,BAT03589,3,87.44,262.32
ITM003462,INV01373,BAT04261,4,316.66,1266.64
ITM003463,INV01373,BAT05615,2,87.24,174.48
ITM003464,INV01374,BAT01441,3,832.56,2497.68
ITM003465,INV01375,BAT02062,4,334.09,1336.36
ITM003466,INV01375,BAT00922,2,655.09,1310.18
ITM003467,INV01375,BAT05336,5,669.65,3348.25
ITM003468,INV01375,BAT02445,1,783.53,783.53
ITM003469,INV01376,BAT04295,4,801.66,3206.64
ITM003470,INV01376,BAT03893,1,485.2,485.2
ITM003471,INV01376,BAT02559,3,657.74,1973.22
ITM003472,INV01376,BAT01190,5,732.43,3662.15
ITM003473,INV01377,BAT03840,4,822.9,3291.6
ITM003474,INV01377,BAT05956,5,766.15,3830.75
ITM003475,INV01377,BAT05574,1,406.2,406.2
ITM003476,INV01378,BAT01029,4,168.08,672.32
ITM003477,INV01379,BAT02929,3,812.53,2437.59
ITM003478,INV01379,BAT01371,3,516.93,1550.79
ITM003479,INV01379,BAT04420,3,991.95,2975.85
ITM003480,INV01379,BAT00002,4,805.51,3222.04
ITM003481,INV01380,BAT03505,2,450.65,901.3
ITM003482,INV01380,BAT02238,2,23.84,47.68
ITM003483,INV01381,BAT01520,5,606.25,3031.25
ITM003484,INV01381,BAT04552,4,25.97,103.88
ITM003485,INV01381,BAT03437,3,845.69,2537.07
ITM003486,INV01381,BAT01515,3,50.52,151.56
ITM003487,INV01382,BAT05554,2,913.0,1826.0
ITM003488,INV01383,BAT04190,3,917.86,2753.58
ITM003489,INV01383,BAT03919,4,210.02,840.08
ITM003490,INV01383,BAT02804,4,921.77,3687.08
ITM003491,INV01383,BAT05559,1,494.21,494.21
ITM003492,INV01384,BAT00267,5,88.85,444.25
ITM003493,INV01384,BAT05844,2,303.25,606.5
ITM003494,INV01384,BAT03112,5,711.96,3559.8
ITM003495,INV01385,BAT01892,1,726.27,726.27
ITM003496,INV01385,BAT04004,5,658.99,3294.95
ITM003497,INV01385,BAT00975,5,518.83,2594.15
ITM003498,INV01385,BAT01021,4,349.33,1397.32
ITM003499,INV01386,BAT04765,4,599.19,2396.76
ITM003500,INV01386,BAT05674,1,102.45,102.45
ITM003501,INV01386,BAT03506,5,401.72,2008.6
ITM003502,INV01386,BAT02956,1,831.51,831.51
ITM003503,INV01387,BAT03833,3,399.17,1197.51
ITM003504,INV01388,BAT00837,2,168.36,336.72
ITM003505,INV01388,BAT04298,5,842.65,4213.25
ITM003506,INV01389,BAT00807,3,489.56,1468.68
ITM003507,INV01389,BAT04607,4,869.18,3476.72
ITM003508,INV01389,BAT05931,4,923.69,3694.76
ITM003509,INV01390,BAT04929,2,65.54,131.08
ITM003510,INV01390,BAT05614,1,840.5,840.5
ITM003511,INV01390,BAT05629,4,63.93,255.72
ITM003512,INV01391,BAT03836,5,275.62,1378.1
ITM003513,INV01391,BAT01130,5,50.21,251.05
ITM003514,INV01391,BAT01337,2,754.07,1508.14
ITM003515,INV01391,BAT04789,1,289.3,289.3
ITM003516,INV01392,BAT03011,5,622.68,3113.4
ITM003517,INV01392,BAT05749,3,645.87,1937.61
ITM003518,INV01392,BAT03518,1,767.84,767.84
ITM003519,INV01392,BAT05302,4,330.17,1320.68
ITM003520,INV01393,BAT00211,4,663.83,2655.32
ITM003521,INV01393,BAT05236,4,783.59,3134.36
ITM003522,INV01394,BAT02989,3,788.66,2365.98
ITM003523,INV01395,BAT04285,3,933.22,2799.66
ITM003524,INV01396,BAT04366,1,106.47,106.47
ITM003525,INV01396,BAT02298,3,295.75,887.25
ITM003526,INV01396,BAT02844,3,666.26,1998.78
ITM003527,INV01397,BAT00195,1,378.05,378.05
ITM003528,INV01398,BAT03266,4,282.99,1131.96
ITM003529,INV01399,BAT02329,2,256.66,513.32
ITM003530,INV01399,BAT02453,3,20.88,62.64
ITM003531,INV01400,BAT00929,3,685.19,2055.57
ITM003532,INV01401,BAT04149,2,702.96,1405.92
ITM003533,INV01401,BAT05905,5,452.55,2262.75
ITM003534,INV01401,BAT05786,1,891.14,891.14
ITM003535,INV01401,BAT03469,5,822.84,4114.2
ITM003536,INV01402,BAT01669,2,858.17,1716.34
ITM003537,INV01402,BAT04014,4,153.6,614.4
ITM003538,INV01402,BAT04511,4,843.58,3374.32
ITM003539,INV01402,BAT04695,5,909.59,4547.95
ITM003540,INV01403,BAT02113,4,300.39,1201.56
ITM003541,INV01403,BAT01818,2,485.51,971.02
ITM003542,INV01403,BAT03695,2,387.83,775.66
ITM003543,INV01403,BAT01344,3,389.95,1169.85
ITM003544,INV01404,BAT01378,5,683.25,3416.25
ITM003545,INV01404,BAT04085,3,641.17,1923.51
ITM003546,INV01404,BAT02192,1,832.25,832.25
ITM003547,INV01405,BAT04180,5,59.49,297.45
ITM003548,INV01405,BAT01633,5,160.53,802.65
ITM003549,INV01406,BAT00512,1,239.41,239.41
ITM003550,INV01406,BAT04821,2,935.59,1871.18
ITM003551,INV01407,BAT03996,3,500.6,1501.8
ITM003552,INV01407,BAT02842,5,382.9,1914.5
ITM003553,INV01407,BAT02466,4,22.27,89.08
ITM003554,INV01407,BAT04705,5,827.33,4136.65
ITM003555,INV01408,BAT00876,2,912.52,1825.04
ITM003556,INV01408,BAT04525,4,344.88,1379.52
ITM003557,INV01408,BAT03588,1,834.91,834.91
ITM003558,INV01409,BAT01832,4,130.04,520.16
ITM003559,INV01409,BAT04756,2,252.92,505.84
ITM003560,INV01409,BAT03480,4,531.03,2124.12
ITM003561,INV01409,BAT03013,3,692.58,2077.74
ITM003562,INV01410,BAT00291,4,570.47,2281.88
ITM003563,INV01410,BAT03264,3,906.85,2720.55
ITM003564,INV01411,BAT02987,5,308.71,1543.55
ITM003565,INV01411,BAT01607,4,659.75,2639.0
ITM003566,INV01412,BAT03560,4,720.12,2880.48
ITM003567,INV01412,BAT03185,5,681.58,3407.9
ITM003568,INV01413,BAT01926,1,317.84,317.84
ITM003569,INV01414,BAT03168,3,553.07,1659.21
ITM003570,INV01414,BAT00101,2,148.67,297.34
ITM003571,INV01415,BAT02767,5,163.66,818.3
ITM003572,INV01416,BAT04811,5,509.88,2549.4
ITM003573,INV01417,BAT05956,5,766.15,3830.75
ITM003574,INV01417,BAT03682,5,764.67,3823.35
ITM003575,INV01417,BAT03994,5,257.81,1289.05
ITM003576,INV01418,BAT05258,5,137.49,687.45
ITM003577,INV01418,BAT04978,2,812.07,1624.14
ITM003578,INV01419,BAT01228,5,563.18,2815.9
ITM003579,INV01419,BAT02683,2,114.04,228.08
ITM003580,INV01419,BAT05130,2,16.61,33.22
ITM003581,INV01419,BAT01700,1,513.84,513.84
ITM003582,INV01420,BAT03727,5,537.9,2689.5
ITM003583,INV01420,BAT02299,1,301.49,301.49
ITM003584,INV01420,BAT02157,4,103.49,413.96
ITM003585,INV01420,BAT02195,4,259.18,1036.72
ITM003586,INV01421,BAT03694,2,1073.49,2146.98
ITM003587,INV01421,BAT04579,4,49.01,196.04
ITM003588,INV01421,BAT03452,4,36.07,144.28
ITM003589,INV01422,BAT02471,4,937.16,3748.64
ITM003590,INV01422,BAT04024,3,929.38,2788.14
ITM003591,INV01423,BAT01843,4,667.88,2671.52
ITM003592,INV01423,BAT02937,2,900.44,1800.88
ITM003593,INV01423,BAT03510,4,702.25,2809.0
ITM003594,INV01424,BAT02733,2,721.62,1443.24
ITM003595,INV01425,BAT05564,1,406.1,406.1
ITM003596,INV01425,BAT05721,3,806.4,2419.2
ITM003597,INV01426,BAT02205,4,779.53,3118.12
ITM003598,INV01426,BAT03102,3,842.96,2528.88
ITM003599,INV01426,BAT00147,1,343.37,343.37
ITM003600,INV01427,BAT04449,1,217.33,217.33
ITM003601,INV01427,BAT05187,2,957.35,1914.7
ITM003602,INV01428,BAT04937,2,841.94,1683.88
ITM003603,INV01429,BAT03774,3,35.53,106.59
ITM003604,INV01430,BAT02184,1,455.16,455.16
ITM003605,INV01430,BAT03609,4,953.89,3815.56
ITM003606,INV01430,BAT06000,2,478.57,957.14
ITM003607,INV01430,BAT02438,5,948.84,4744.2
ITM003608,INV01431,BAT04482,1,978.07,978.07
ITM003609,INV01431,BAT05699,1,799.71,799.71
ITM003610,INV01432,BAT05994,1,293.57,293.57
ITM003611,INV01432,BAT04386,5,832.31,4161.55
ITM003612,INV01432,BAT05065,4,674.41,2697.64
ITM003613,INV01433,BAT01739,3,816.9,2450.7
ITM003614,INV01433,BAT04285,5,933.22,4666.1
ITM003615,INV01433,BAT00037,5,111.95,559.75
ITM003616,INV01433,BAT01891,1,472.53,472.53
ITM003617,INV01434,BAT02923,3,332.2,996.6
ITM003618,INV01435,BAT01270,1,23.92,23.92
ITM003619,INV01436,BAT04617,4,372.75,1491.0
ITM003620,INV01436,BAT04568,1,245.03,245.03
ITM003621,INV01437,BAT00198,4,838.2,3352.8
ITM003622,INV01437,BAT02966,5,487.55,2437.75
ITM003623,INV01437,BAT01180,2,71.51,143.02
ITM003624,INV01437,BAT02637,5,57.79,288.95
ITM003625,INV01438,BAT04832,1,648.09,648.09
ITM003626,INV01438,BAT00944,2,80.58,161.16
ITM003627,INV01438,BAT03513,5,648.78,3243.9
ITM003628,INV01439,BAT04564,1,787.91,787.91
ITM003629,INV01440,BAT02129,2,200.02,400.04
ITM003630,INV01440,BAT05201,4,831.82,3327.28
ITM003631,INV01440,BAT05944,1,418.17,418.17
ITM003632,INV01441,BAT02961,4,466.61,1866.44
ITM003633,INV01441,BAT04193,5,215.53,1077.65
ITM003634,INV01441,BAT00672,5,790.21,3951.05
ITM003635,INV01441,BAT04963,2,115.35,230.7
ITM003636,INV01442,BAT05768,5,925.04,4625.2
ITM003637,INV01442,BAT01055,5,588.34,2941.7
ITM003638,INV01442,BAT01981,1,390.43,390.43
ITM003639,INV01442,BAT02753,3,58.27,174.81
ITM003640,INV01443,BAT05238,1,54.53,54.53
ITM003641,INV01443,BAT04896,2,819.18,1638.36
ITM003642,INV01443,BAT03788,5,96.97,484.85
ITM003643,INV01444,BAT01847,4,438.27,1753.08
ITM003644,INV01444,BAT00992,3,829.98,2489.94
ITM003645,INV01444,BAT01518,1,652.19,652.19
ITM003646,INV01444,BAT00366,1,675.13,675.13
ITM003647,INV01445,BAT03057,5,723.24,3616.2
ITM003648,INV01445,BAT02734,5,992.26,4961.3
ITM003649,INV01445,BAT00617,2,780.9,1561.8
ITM003650,INV01446,BAT01978,1,985.91,985.91
ITM003651,INV01446,BAT03212,1,488.28,488.28
ITM003652,INV01446,BAT05109,5,828.79,4143.95
ITM003653,INV01447,BAT04510,3,705.91,2117.73
ITM003654,INV01447,BAT00819,1,524.86,524.86
ITM003655,INV01447,BAT00810,2,272.41,544.82
ITM003656,INV01447,BAT04262,3,739.44,2218.32
ITM003657,INV01448,BAT03762,2,747.58,1495.16
ITM003658,INV01448,BAT01009,2,922.47,1844.94
ITM003659,INV01448,BAT05852,1,574.98,574.98
ITM003660,INV01448,BAT03366,4,971.6,3886.4
ITM003661,INV01449,BAT03862,3,203.37,610.11
ITM003662,INV01449,BAT03559,4,37.62,150.48
