BatchID,MedicineID,SupplierName,StockQuantity,WholesalePrice,RetailPrice,ManufactureDate,ExpiryDate
BAT03345,MED4969,Aurum Life Science Pvt Ltd,274,52.21,68.16,2023-09-01,2025-09-26
BAT03346,MED5076,Oxpro Pharma Pvt Ltd,81,188.46,240.46,2023-10-15,2026-08-29
BAT03347,MED1056,Avighna Medicare Pvt Ltd,491,57.16,66.57,2023-05-06,2025-04-27
BAT03348,MED2196,Vsaar Pharma Pvt Ltd,138,633.5,764.34,2023-02-04,2025-08-03
BAT03349,MED2196,Vsaar Pharma Pvt Ltd,232,361.23,447.96,2023-12-16,2025-04-10
BAT03350,MED1110,Global Pharma Supply,120,372.54,508.12,2023-02-15,2025-04-26
BAT03351,MED4880,Comed Chemicals Ltd,454,654.93,825.55,2023-09-06,2025-06-15
BAT03352,MED1427,Lupin Ltd,94,797.38,1017.78,2023-03-09,2025-06-28
BAT03353,MED5572,Man Serve Pharma,447,276.26,383.18,2023-05-08,2024-06-12
BAT03354,MED0233,Global Pharma Supply,206,706.03,891.62,2023-09-06,2024-10-20
BAT03355,MED4697,Global Pharma Supply,110,22.07,30.03,2023-11-23,2025-11-02
BAT03356,MED4105,Apex Medicals,476,416.97,537.07,2023-06-18,2024-09-20
BAT03357,MED4548,Apex Medicals,122,643.08,818.19,2023-07-20,2026-04-11
BAT03358,MED1417,Global Pharma Supply,76,343.98,470.29,2023-08-29,2026-01-28
BAT03359,MED2054,Jackson Laboratories Pvt Ltd,245,243.32,339.82,2023-02-15,2025-01-02
BAT03360,MED2699,Corazon Pharma Pvt Ltd,369,640.27,841.24,2023-08-30,2025-05-21
BAT03361,MED1673,Elixir Pharma,464,373.27,514.76,2023-04-21,2025-03-01
BAT03362,MED2513,Apex Medicals,75,448.78,625.45,2023-04-24,2025-12-11
BAT03363,MED5678,MedLife Distributors,166,430.42,533.13,2023-04-21,2025-05-12
BAT03364,MED3947,Ranmarc Labs,48,637.47,865.68,2023-10-04,2026-08-09
BAT03365,MED0757,Pfizer Ltd,283,659.22,785.9,2023-03-10,2025-07-01
BAT03366,MED3549,Precia Pharma Pvt Ltd,162,591.54,780.66,2023-06-30,2026-03-05
BAT03367,MED0338,Global Pharma Supply,299,215.1,252.71,2023-07-16,2025-01-13
BAT03368,MED0570,Glenmark Pharmaceuticals Ltd,447,769.73,1037.77,2023-04-05,2025-02-15
BAT03369,MED5853,Hasjis Healthcare Pvt Ltd,411,333.89,429.58,2023-11-16,2025-06-17
BAT03370,MED1273,Lincoln Pharmaceuticals Ltd,256,545.23,656.62,2023-03-25,2024-12-03
BAT03371,MED5055,Apex Medicals,338,288.25,342.89,2023-07-20,2026-07-06
BAT03372,MED4659,Agn Healthcare,296,438.03,553.73,2023-10-11,2025-06-15
BAT03373,MED1407,Nexgen Rx Life Science Pvt Ltd,21,203.43,260.79,2023-05-08,2025-03-19
BAT03374,MED3339,Relphia Life Sciences,365,331.38,400.33,2023-05-27,2026-05-19
BAT03375,MED1273,Lincoln Pharmaceuticals Ltd,37,645.64,757.86,2023-04-18,2025-05-07
BAT03376,MED2029,Salvador Visiontech Pvt Ltd,57,167.79,193.31,2023-04-19,2024-08-02
BAT03377,MED4077,Makeway Formulations Pvt Ltd,66,290.87,372.34,2023-01-03,2024-04-22
BAT03378,MED4340,MedLife Distributors,435,584.78,736.03,2023-11-22,2026-09-11
BAT03379,MED0574,Hegde & Hegde Pharmaceutica Llp,397,679.29,950.41,2023-03-24,2025-02-20
BAT03380,MED3052,Apex Medicals,62,281.73,334.32,2023-06-03,2024-07-23
BAT03381,MED5010,Aristo Pharmaceuticals Pvt Ltd,368,57.19,73.24,2023-01-22,2025-11-14
BAT03382,MED1155,Global Pharma Supply,356,304.41,408.49,2023-03-14,2024-09-27
BAT03383,MED0881,Global Pharma Supply,28,252.88,296.5,2023-10-07,2025-01-14
BAT03384,MED3399,Neomis Healthcare Llp,138,543.01,730.41,2023-10-12,2025-04-14
BAT03385,MED4515,Apex Medicals,387,405.42,528.36,2023-03-02,2025-01-19
BAT03386,MED2277,Core Claris Lifesciences Ltd,365,570.67,766.38,2023-10-05,2025-01-31
BAT03387,MED1477,MedLife Distributors,96,286.24,383.6,2023-05-08,2026-04-27
BAT03388,MED5383,Atrica Pharmaceutical india Pvt Ltd,115,290.84,379.21,2023-10-17,2025-07-26
BAT03389,MED4971,Apex Medicals,29,743.9,997.37,2023-06-03,2024-08-23
BAT03390,MED3533,Primus Remedies Pvt Ltd,359,799.0,975.65,2023-12-31,2026-01-06
BAT03391,MED1595,Apex Medicals,295,500.02,636.56,2023-04-17,2024-04-25
BAT03392,MED4940,Akesiss Pharma Pvt Ltd,485,794.52,1038.47,2023-05-17,2024-09-28
BAT03393,MED4076,Global Pharma Supply,143,487.74,607.89,2023-03-07,2025-02-25
BAT03394,MED5781,Zydus Healthcare Ltd,208,236.75,273.99,2023-10-17,2026-08-15
BAT03395,MED3557,MedLife Distributors,173,546.87,641.59,2023-04-24,2025-04-13
BAT03396,MED4679,Ardent Life Sciences Pvt Ltd,360,150.42,209.62,2023-01-27,2024-10-30
BAT03397,MED0099,Alexon Healthcare,204,751.82,957.01,2023-11-19,2025-04-07
BAT03398,MED0387,Cardicare,70,770.17,1004.73,2023-02-13,2025-08-04
BAT03399,MED3051,Orchis Pharmaceuticals,273,460.46,594.32,2023-03-17,2024-07-31
BAT03400,MED0753,Ilpl Enterprises Pvt Ltd,280,239.06,305.45,2023-10-09,2026-04-09
BAT03401,MED3813,Global Pharma Supply,33,489.45,684.59,2023-11-05,2026-08-07
BAT03402,MED2447,Apex Medicals,375,392.88,538.32,2023-03-17,2026-01-20
BAT03403,MED2484,Einoxy Life Sciences,126,417.3,486.8,2023-03-13,2024-03-22
BAT03404,MED0589,Apex Medicals,354,569.53,686.14,2023-08-25,2025-10-28
BAT03405,MED3052,Global Pharma Supply,177,46.29,62.12,2023-12-25,2025-08-17
BAT03406,MED3206,Sun Pharmaceutical Industries Ltd,63,303.76,425.23,2023-05-20,2025-02-03
BAT03407,MED3872,H Care India,430,701.52,854.75,2023-06-25,2025-10-06
BAT03408,MED0839,Lloyd Healthcare Pvt Ltd,394,278.05,360.36,2023-01-18,2025-04-28
BAT03409,MED3714,Torrent Pharmaceuticals Ltd,58,728.7,885.67,2023-01-22,2024-05-04
BAT03410,MED2525,Apex Medicals,184,264.65,336.62,2023-05-14,2024-11-04
BAT03411,MED5717,Canvas Biotech,174,570.7,699.74,2023-07-19,2025-02-04
BAT03412,MED4817,Myk Pharmaceuticals Ltd,40,530.75,645.49,2023-10-26,2026-07-30
BAT03413,MED0256,Global Pharma Supply,349,300.2,401.95,2023-04-04,2024-10-11
BAT03414,MED1322,Global Pharma Supply,249,597.13,755.0,2023-05-07,2026-01-22
BAT03415,MED3843,Global Pharma Supply,475,591.76,681.48,2023-10-27,2025-10-12
BAT03416,MED2063,Apex Medicals,111,434.48,543.39,2023-12-26,2026-08-02
BAT03417,MED2704,Blubell Pharma,479,11.56,14.64,2023-02-14,2024-12-08
BAT03418,MED4402,Yami Pharma,186,314.65,419.09,2023-03-16,2025-01-07
BAT03419,MED4417,Dycine Pharmaceuticals,368,111.04,136.71,2023-01-25,2024-05-07
BAT03420,MED1711,Tulsi Medi Sciences,382,113.43,147.52,2023-06-18,2026-01-29
BAT03421,MED0329,Apex Medicals,130,143.08,174.08,2023-06-17,2025-09-16
BAT03422,MED3666,Tripada Healthcare Pvt Ltd,271,151.75,180.81,2023-01-18,2024-01-30
BAT03423,MED2056,Acmedix Pharma Llp,128,337.27,421.78,2023-06-04,2024-11-13
BAT03424,MED2908,Global Pharma Supply,162,266.11,363.13,2023-10-31,2025-07-11
BAT03425,MED1329,Apex Medicals,436,330.92,409.55,2023-06-03,2025-11-07
BAT03426,MED5200,Global Pharma Supply,93,603.61,703.43,2023-07-15,2025-09-05
BAT03427,MED4193,Xanocia Lifesciences,411,119.25,138.56,2023-08-03,2024-09-30
BAT03428,MED0571,Cnx Health Care Pvt Ltd,289,70.69,82.07,2023-04-12,2025-04-28
BAT03429,MED4249,Aden Healthcare,256,608.09,788.67,2023-11-27,2025-07-21
BAT03430,MED4043,FDC Ltd,462,88.64,104.83,2023-04-29,2024-09-10
BAT03431,MED2355,Intas Pharmaceuticals Ltd,279,532.54,650.95,2023-01-28,2025-02-10
BAT03432,MED4708,Inex Medicaments Pvt Ltd,459,488.49,666.69,2023-11-15,2026-11-10
BAT03433,MED4286,J's Laboratories Pvt Ltd,363,616.61,735.31,2023-08-29,2024-09-02
BAT03434,MED0363,Magrig Healthcare Pvt Ltd,64,556.5,684.12,2023-08-30,2025-12-02
BAT03435,MED2272,Apex Medicals,82,588.0,766.06,2023-12-16,2026-12-01
BAT03436,MED1315,MedLife Distributors,232,407.16,481.12,2023-11-19,2026-02-03
BAT03437,MED4634,Zennar Life Sciences,82,482.58,603.52,2023-05-30,2025-04-21
BAT03438,MED0104,Apex Medicals,125,786.51,932.95,2023-03-25,2026-02-28
BAT03439,MED0790,Apex Medicals,144,636.84,840.75,2023-11-14,2025-05-16
BAT03440,MED4848,MedLife Distributors,176,16.85,20.69,2023-01-06,2025-01-23
BAT03441,MED4514,Jupiter Biolabs Pvt Ltd,383,122.26,157.9,2023-09-09,2025-10-15
BAT03442,MED0106,Global Pharma Supply,172,249.56,321.45,2023-02-13,2024-10-18
BAT03443,MED4908,Future Pharma Pvt Ltd,44,713.54,936.16,2023-04-21,2026-04-14
BAT03444,MED5185,Obsurge Biotech Ltd,334,390.43,478.34,2023-12-22,2026-04-16
BAT03445,MED3451,Uvtech Biosciences Pvt Ltd,264,588.91,742.88,2023-08-09,2024-11-01
BAT03446,MED2271,Apex Medicals,332,456.09,615.54,2023-11-20,2025-12-18
BAT03447,MED2187,Fibovil Pharmaceuticals Pvt Ltd,32,196.33,261.95,2023-11-30,2024-12-17
BAT03448,MED3571,Sun Pharmaceutical Industries Ltd,48,472.89,570.62,2023-01-04,2025-11-30
BAT03449,MED4195,Akumentis Healthcare Ltd,149,720.51,943.95,2023-05-31,2025-02-20
BAT03450,MED1379,Ikon Remedies Pvt Ltd,23,45.95,58.06,2023-01-19,2025-04-27
BAT03451,MED2570,Alvid Biocare Llp,151,671.19,793.55,2023-08-02,2026-06-18
BAT03452,MED3752,MedLife Distributors,324,267.49,371.69,2023-05-28,2025-03-14
BAT03453,MED1674,Global Pharma Supply,385,584.4,695.98,2023-04-05,2024-07-19
BAT03454,MED1599,Hetero Healthcare Pvt Ltd,196,343.07,405.74,2023-05-30,2025-11-27
BAT03455,MED2450,Tritonia Pharmaceuticals (Opc) Pvt Ltd,256,318.44,369.13,2023-01-31,2025-02-01
BAT03456,MED5690,Apex Medicals,494,606.52,721.0,2023-06-12,2026-03-31
BAT03457,MED1502,Cadomed Pharmaceuticals India Pvt Ltd,365,23.41,29.34,2023-10-01,2026-05-15
BAT03458,MED4116,Global Pharma Supply,277,561.98,760.57,2023-06-30,2024-11-16
BAT03459,MED4822,Intas Pharmaceuticals Ltd,106,116.34,143.82,2023-11-21,2025-08-28
BAT03460,MED0222,MedLife Distributors,18,18.76,21.6,2023-10-24,2025-10-02
BAT03461,MED0238,Foregen Healthcare Ltd,226,794.94,1107.64,2023-06-01,2025-08-30
BAT03462,MED1895,MedLife Distributors,112,514.9,684.52,2023-12-25,2026-05-10
BAT03463,MED0613,MedLife Distributors,69,460.5,548.33,2023-06-13,2025-03-31
BAT03464,MED5545,Verve Heatlh Care Ltd,403,398.54,512.08,2023-03-18,2024-09-17
BAT03465,MED3038,Matteo Health Care Pvt Ltd,343,510.27,609.97,2023-02-14,2025-03-15
BAT03466,MED2650,MedLife Distributors,66,631.64,835.3,2023-03-05,2026-02-15
BAT03467,MED4153,Medicus Life Sciences,52,259.0,353.39,2023-09-22,2025-10-08
BAT03468,MED2766,Mnw Life Sciences,382,572.18,738.32,2023-08-16,2026-04-10
BAT03469,MED1228,Aareen Healthcare Pvt Ltd,111,702.68,969.23,2023-09-05,2025-12-28
BAT03470,MED5986,Shrinivas Gujarat Laboratories Pvt Ltd,275,532.06,710.54,2023-09-24,2025-02-07
BAT03471,MED5392,Sedulus Remedies,317,794.7,945.58,2023-12-26,2026-03-02
BAT03472,MED3849,MedLife Distributors,437,349.69,423.58,2023-07-02,2024-11-12
BAT03473,MED1781,Apex Medicals,190,311.84,366.35,2023-11-02,2026-05-26
BAT03474,MED4848,Apex Medicals,76,435.69,534.07,2023-09-09,2026-06-11
BAT03475,MED3627,Apex Medicals,424,728.76,944.54,2023-08-22,2024-10-02
BAT03476,MED3605,Apex Medicals,139,125.14,152.35,2023-07-28,2024-12-05
BAT03477,MED3000,Apex Medicals,432,513.67,597.94,2023-08-05,2025-12-11
BAT03478,MED3666,Tripada Healthcare Pvt Ltd,90,48.35,67.25,2023-06-07,2025-10-12
BAT03479,MED4290,Shankus Acme Pharma Pvt Ltd,34,721.52,907.41,2023-08-28,2026-06-25
BAT03480,MED5537,Global Pharma Supply,156,286.15,367.22,2023-01-24,2024-03-24
BAT03481,MED2886,Knoll Pharmaceuticals Ltd,159,481.91,632.48,2023-04-30,2025-09-15
BAT03482,MED5730,MedLife Distributors,208,779.09,1000.86,2023-01-02,2025-03-11
BAT03483,MED0456,Sis Health Care,126,711.92,980.33,2023-09-13,2026-01-18
BAT03484,MED0723,Wohltat Life Sciences,123,698.14,890.26,2023-01-01,2025-04-01
BAT03485,MED1859,Alembic Pharmaceuticals Ltd,239,374.19,511.5,2023-09-04,2024-09-23
BAT03486,MED1856,Macleods Pharmaceuticals Ltd,389,238.48,279.17,2023-03-18,2025-05-06
BAT03487,MED1725,Piramal Enterprises Ltd,90,369.78,458.58,2023-10-06,2026-08-24
BAT03488,MED0858,Apex Medicals,79,172.48,240.94,2023-01-09,2025-03-21
BAT03489,MED4977,Global Pharma Supply,103,584.04,802.44,2023-04-19,2025-12-03
BAT03490,MED3876,Abbott India Ltd,347,372.8,456.12,2023-10-17,2025-10-25
BAT03491,MED2589,MedLife Distributors,343,257.7,304.73,2023-06-21,2025-12-04
BAT03492,MED0255,Therdose Pharma Pvt Ltd,327,499.04,580.72,2023-08-11,2025-01-10
BAT03493,MED1090,Consern Pharma Ltd,38,144.28,190.6,2023-09-11,2025-03-04
BAT03494,MED4204,Hax Pharmaceuticals,129,606.63,754.97,2023-05-21,2026-01-25
BAT03495,MED4044,Theon Pharmaceuticals Ltd,185,379.43,458.45,2023-08-10,2024-12-12
BAT03496,MED0894,Cista Medicorp,250,33.54,42.22,2023-10-23,2026-08-05
BAT03497,MED4779,Transcure Therapeutics Pvt Ltd,311,626.07,747.44,2023-08-24,2025-06-08
BAT03498,MED4640,Lipakindia Life Sciences,255,367.75,481.79,2023-01-29,2024-06-10
BAT03499,MED5965,Biochem Pharmaceutical Industries Ltd,89,725.22,938.58,2023-05-28,2024-10-30
BAT03500,MED3398,Dolvis Bio Pharma Pvt Ltd,296,569.57,782.89,2023-07-13,2026-04-21
BAT03501,MED5943,Atos Lifesciences Pvt Ltd,439,280.66,347.9,2023-07-26,2026-03-03
BAT03502,MED2307,HARRISONS REMEDIES PVT,457,321.87,442.82,2023-12-19,2025-02-23
BAT03503,MED3070,Coastal Biomedics,445,19.22,22.23,2023-10-11,2024-12-30
BAT03504,MED1782,Panacea Biotec Ltd,48,194.3,265.78,2023-02-15,2024-08-11
BAT03505,MED2594,Zylig Life Sciences,112,762.49,903.57,2023-01-12,2024-12-24
BAT03506,MED0457,Apex Medicals,38,756.72,977.36,2023-10-30,2026-08-16
BAT03507,MED2123,Elicad Pharmaceuticals Pvt Ltd,143,347.17,402.16,2023-03-03,2024-03-27
BAT03508,MED4079,MedLife Distributors,146,558.19,694.27,2023-10-21,2026-05-16
BAT03509,MED2000,Fujinkami Pharmaceutico Llp,141,109.78,133.8,2023-03-25,2024-10-19
BAT03510,MED1192,Arkas Pharma Pvt Ltd,228,87.79,111.05,2023-02-11,2024-05-03
BAT03511,MED4868,Global Pharma Supply,95,571.42,790.48,2023-11-16,2024-11-26
BAT03512,MED5823,Apex Medicals,408,331.12,426.28,2023-11-02,2025-01-28
BAT03513,MED2195,Zodley Pharmaceuticals Pvt Ltd,173,174.48,219.31,2023-05-06,2024-11-10
BAT03514,MED0105,Laures Pharmaceuticals Pvt Ltd,386,427.07,534.47,2023-04-19,2025-08-29
BAT03515,MED4690,Ikon Remedies Pvt Ltd,299,691.8,939.98,2023-10-25,2026-07-14
BAT03516,MED5218,Anthem Bio Pharma,420,211.64,292.57,2023-07-31,2025-01-11
BAT03517,MED4031,Botmedix Medicare,299,724.92,893.11,2023-12-17,2025-12-28
BAT03518,MED1573,A. Menarini India Pvt Ltd,402,175.08,227.45,2023-11-03,2026-10-24
BAT03519,MED2803,Novostart Life Sciences,212,655.44,814.43,2023-07-04,2025-09-06
BAT03520,MED2722,MedLife Distributors,474,339.35,429.69,2023-11-10,2024-12-22
BAT03521,MED4196,Zydus Cadila,368,457.57,605.57,2023-05-31,2025-03-28
BAT03522,MED0780,Redmax Pharma,274,646.58,866.91,2023-03-07,2024-03-11
BAT03523,MED3244,Apex Medicals,18,747.26,979.32,2023-12-12,2025-05-21
BAT03524,MED0294,Global Pharma Supply,238,238.73,276.62,2023-08-25,2026-06-14
BAT03525,MED0032,Minitoss Medicines,493,293.87,347.06,2023-07-24,2024-08-19
BAT03526,MED2150,Xperia Healthcare Pvt Ltd,477,419.09,521.92,2023-09-11,2026-06-14
BAT03527,MED4262,Ifimed Pharmaceuticals Pvt Ltd,24,599.92,811.45,2023-09-14,2025-10-21
BAT03528,MED4913,Cresha Lifesciences,454,605.16,719.76,2023-06-14,2025-01-01
BAT03529,MED1008,Avyukt Pharmaceuticals,393,708.27,937.57,2023-12-29,2026-09-19
BAT03530,MED5704,Asvins Lifecare,55,26.55,33.85,2023-12-18,2026-08-14
BAT03531,MED5869,Alteus Biogenics Pvt Ltd,20,233.77,271.15,2023-11-10,2025-02-13
BAT03532,MED5507,Globus Remedies Ltd,236,290.62,390.58,2023-01-16,2026-01-01
BAT03533,MED1239,Riasmo Lifesciences,216,237.64,297.43,2023-07-26,2025-06-02
BAT03534,MED0542,Natural Remedies,58,603.57,801.82,2023-01-05,2024-04-18
BAT03535,MED2293,Injecto Capta Pvt Ltd,86,196.5,231.39,2023-06-18,2025-10-07
BAT03536,MED2169,Global Pharma Supply,297,273.63,334.91,2023-09-17,2025-04-29
BAT03537,MED3951,Mega Biosciences Pvt Ltd,349,10.67,13.61,2023-01-02,2024-06-08
BAT03538,MED1698,Mylan Pharmaceuticals Pvt Ltd,88,666.18,902.86,2023-06-23,2026-05-23
BAT03539,MED0972,Rosa Lifesciences,285,230.84,307.88,2023-05-01,2025-05-30
BAT03540,MED2210,Global Pharma Supply,461,411.99,507.15,2023-04-16,2026-02-01
BAT03541,MED0307,Indiabulls Pharmaceuticals Pvt Ltd,119,551.29,659.25,2023-11-09,2026-08-05
BAT03542,MED4044,Theon Pharmaceuticals Ltd,480,588.55,779.95,2023-11-07,2026-02-10
BAT03543,MED1000,MedLife Distributors,70,223.92,300.79,2023-06-30,2026-01-28
BAT03544,MED2202,Biocrit Healthcare Pvt Ltd,22,664.4,844.75,2023-05-19,2024-07-10
BAT03545,MED4763,Elikem Pharmaceuticals Pvt Ltd,434,376.52,461.46,2023-04-07,2024-04-21
BAT03546,MED1595,Global Pharma Supply,301,481.6,615.7,2023-08-05,2025-06-21
BAT03547,MED0740,Newgen Pharma,142,422.04,559.04,2023-08-28,2025-11-13
BAT03548,MED0540,Xtas Pharmaceuticals,231,784.87,912.74,2023-12-02,2025-01-20
BAT03549,MED4271,Treatsure Pharma,206,245.6,304.11,2023-03-06,2025-10-21
BAT03550,MED2325,Abbott India Ltd,48,383.9,512.32,2023-12-08,2025-02-03
BAT03551,MED1582,MedLife Distributors,35,579.02,687.14,2023-01-28,2026-01-05
BAT03552,MED3082,Apex Medicals,429,300.81,367.3,2023-06-21,2025-11-10
BAT03553,MED3235,MedLife Distributors,238,111.14,146.34,2023-08-26,2025-05-21
BAT03554,MED5518,Glenmark Pharmaceuticals Ltd,223,387.06,487.18,2023-05-17,2025-03-09
BAT03555,MED2921,Boehringer Ingelheim India Pvt Ltd,404,551.97,658.54,2023-10-08,2026-07-13
BAT03556,MED3835,Apex Medicals,360,51.21,63.35,2023-12-18,2026-01-15
BAT03557,MED0968,Auftritt Healthcare Pvt Ltd,491,794.18,1056.19,2023-03-30,2025-12-16
BAT03558,MED2575,Ampus Life Sciences Ltd,153,770.72,905.57,2023-07-08,2026-03-05
BAT03559,MED5068,Baroda Pharma Pvt Ltd,498,255.8,301.25,2023-07-29,2026-05-22
BAT03560,MED3816,Glynis Pharmaceuticals Pvt Ltd,181,695.87,849.69,2023-06-20,2025-02-13
BAT03561,MED4681,Integrace Pvt Ltd,339,700.35,928.11,2023-01-17,2024-10-19
BAT03562,MED0242,Global Pharma Supply,407,43.31,50.81,2023-01-23,2024-12-28
BAT03563,MED1608,Sun Pharmaceutical Industries Ltd,354,513.96,641.85,2023-05-24,2024-11-25
BAT03564,MED0488,Global Pharma Supply,76,393.82,546.09,2023-05-04,2024-10-02
BAT03565,MED5446,Solace Biotech Ltd,65,191.22,238.43,2023-11-14,2025-08-12
BAT03566,MED2832,Health Rise Pharma India Ltd,249,676.5,886.62,2023-07-19,2026-02-03
BAT03567,MED0671,BRD MediLabs,469,706.2,856.0,2023-11-02,2026-09-28
BAT03568,MED1423,Apex Medicals,95,345.54,419.11,2023-11-12,2025-09-25
BAT03569,MED4289,FDC Ltd,85,351.51,405.24,2023-06-26,2025-04-12
BAT03570,MED2593,Ant Pharmaceuticals Pvt Ltd,177,492.82,578.86,2023-02-08,2025-12-26
BAT03571,MED4488,Alpic Biotech Ltd,460,432.96,599.08,2023-01-26,2025-09-04
BAT03572,MED2509,Global Pharma Supply,421,621.68,739.93,2023-07-28,2026-07-20
BAT03573,MED5986,Shrinivas Gujarat Laboratories Pvt Ltd,115,234.16,317.91,2023-03-21,2024-10-09
BAT03574,MED2941,Zydus Healthcare Ltd,287,59.11,82.32,2023-04-01,2026-03-28
BAT03575,MED3635,Apex Medicals,464,557.31,687.85,2023-08-24,2025-12-27
BAT03576,MED1666,Apex Medicals,168,447.25,522.64,2023-10-17,2025-06-18
BAT03577,MED3720,Skn Organics Pvt Ltd,191,18.09,24.76,2023-02-26,2024-06-26
BAT03578,MED5695,Global Pharma Supply,442,707.18,941.73,2023-01-29,2024-11-04
BAT03579,MED1117,Linux Laboratories Pvt Ltd,200,236.75,301.41,2023-03-04,2025-10-27
BAT03580,MED0235,Ikon Remedies Pvt Ltd,488,397.13,516.85,2023-04-05,2024-07-25
BAT03581,MED4029,Uniprogen Biotech Pvt Ltd,411,699.33,913.64,2023-05-27,2026-01-23
BAT03582,MED3131,MedLife Distributors,105,363.56,472.77,2023-06-18,2024-11-01
BAT03583,MED1421,Ipca Laboratories Ltd,444,134.77,158.64,2023-01-01,2025-07-29
BAT03584,MED0351,MedLife Distributors,438,388.17,469.31,2023-02-15,2025-12-22
BAT03585,MED5051,Splenz Pharmaceuticals Pvt Ltd,269,101.56,119.53,2023-08-30,2025-12-28
BAT03586,MED5941,Apex Medicals,48,464.66,580.22,2023-08-19,2025-06-10
BAT03587,MED3173,Emcure Pharmaceuticals Ltd,60,553.7,740.39,2023-11-16,2025-07-08
BAT03588,MED4853,Kentossa Pharmaceuticals,138,90.73,116.02,2023-02-17,2025-12-07
BAT03589,MED4580,MedLife Distributors,161,670.74,931.3,2023-05-26,2024-08-13
BAT03590,MED1504,Global Pharma Supply,405,528.24,634.8,2023-07-28,2025-10-17
BAT03591,MED2086,Apex Medicals,446,635.1,742.64,2023-02-23,2025-06-20
BAT03592,MED2976,Medreich Lifecare Ltd,150,225.27,295.4,2023-10-19,2025-06-13
BAT03593,MED2400,Global Pharma Supply,303,307.57,367.77,2023-12-16,2026-11-20
BAT03594,MED5977,Diancecht Pharmaceuticals Pvt Ltd,14,559.28,714.58,2023-05-31,2026-05-27
BAT03595,MED4447,MedLife Distributors,11,683.44,898.58,2023-02-23,2025-02-25
BAT03596,MED3695,MedLife Distributors,38,734.61,1019.91,2023-06-25,2025-05-11
BAT03597,MED3491,Zydus Cadila,68,342.4,446.91,2023-12-06,2026-07-29
BAT03598,MED3449,Sun Pharmaceutical Industries Ltd,296,531.95,614.87,2023-05-17,2024-11-25
BAT03599,MED3000,MedLife Distributors,349,106.08,133.04,2023-12-18,2024-12-31
BAT03600,MED5384,Apex Medicals,325,390.68,530.73,2023-05-11,2025-06-23
BAT03601,MED3832,TTK Healthcare Ltd,409,741.93,997.12,2023-09-19,2025-08-09
BAT03602,MED4794,Torrent Pharmaceuticals Ltd,41,562.09,780.86,2023-07-25,2025-04-03
BAT03603,MED3268,Wens Drugs India Pvt Ltd,169,108.89,132.76,2023-02-18,2025-03-14
BAT03604,MED0936,Ziel Pharmaceuticals,46,651.02,838.36,2023-06-12,2025-07-01
BAT03605,MED0694,Apex Medicals,62,384.95,517.84,2023-12-22,2025-09-06
BAT03606,MED5279,East West Pharma India Pvt Ltd,312,145.73,181.94,2023-07-30,2025-04-23
BAT03607,MED3976,MedLife Distributors,45,448.3,587.16,2023-08-01,2024-09-30
BAT03608,MED1680,RPG Life Sciences Ltd,335,718.36,919.21,2023-09-30,2025-10-04
BAT03609,MED2578,Global Pharma Supply,239,162.48,202.03,2023-12-11,2026-11-21
BAT03610,MED0744,Proteger India Pvt Ltd,376,474.09,545.31,2023-02-06,2024-07-18
BAT03611,MED2640,Omenta Pharma Pvt Ltd,299,262.49,319.14,2023-03-15,2024-05-27
BAT03612,MED1095,Rencord Life Sciences Pvt Ltd,38,264.57,346.12,2023-02-26,2024-03-17
BAT03613,MED2288,Walron Health Care Pvt Ltd,113,565.0,685.99,2023-05-23,2025-04-07
BAT03614,MED5497,Global Pharma Supply,459,132.49,181.76,2023-09-09,2026-03-19
BAT03615,MED5543,Research Medicine Pvt Ltd,405,408.6,477.71,2023-07-15,2026-06-10
BAT03616,MED0768,Tecnex Pharma,181,514.3,678.59,2023-09-15,2025-02-12
BAT03617,MED5982,Alkem Laboratories Ltd,153,485.36,625.42,2023-12-02,2026-06-13
BAT03618,MED2367,Caps Lifesciences Pvt Ltd,187,335.43,462.98,2023-07-15,2024-07-14
BAT03619,MED5361,East African Overseas (I) Pvt Ltd,45,155.59,185.29,2023-03-19,2025-06-25
BAT03620,MED4361,MedLife Distributors,70,579.71,774.04,2023-03-15,2024-05-02
BAT03621,MED0159,Sitnez Biocare Pvt Ltd,129,602.67,718.79,2023-05-12,2025-11-08
